sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
42,o003-c90-ch13-exer-b-02,o003-gvsu-ch13-sec_closed_sets_top_exer-task-05,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,152,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":152,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[6]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1942832ec0a177192a6d5b9ecccac65c6be9e9aa6bab13f800c5d4e427f9dda6""}",,covered
43,o003-c90-ch13-exer-b-03,o003-gvsu-ch13-sec_closed_sets_top_exer-task-06,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,169,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":169,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[7]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""60aace45348d4c6ac82d9979cb8c86d4d61fe2f9f4648f6b3b64c9e1cdf18e58""}",,covered
44,o003-c90-ch13-exer-b-04,o003-gvsu-ch13-sec_closed_sets_top_exer-task-07,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,178,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":178,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[7]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""637dcd8498e397cb73b1491ecc369d83e913d0563bd822a8bdd5974455960c53""}",,covered
45,o003-c90-ch13-exer-b-05,o003-gvsu-ch13-ex_Closed_sets_Hausdorff_subspace-statement-01,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,188,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":188,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_Closed_sets_Hausdorff_subspace"",""xpath"":""/exercises/exercise[8]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0413728fd80e3e1af317022827b9a46ce963704637c71c350a2c6578c168a0b2""}",,covered
46,o003-c90-ch13-exer-b-06,o003-gvsu-ch13-sec_closed_sets_top_exer-task-08,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,223,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":223,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[9]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d1908de1b0aa1ca52e21c330228b9515e637d4a83fc0077b4aac0fb8649915d4""}",,covered
47,o003-c90-ch13-exer-b-07,o003-gvsu-ch13-sec_closed_sets_top_exer-task-09,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,230,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":230,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[9]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e3c97beb961e9080e63101a1a8776e492c0e73de0a0df8f58d32d87b0ae0a36e""}",,covered
48,o003-c90-ch13-exer-b-08,o003-gvsu-ch13-ex_TS_Closed_boundary-statement-01,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,240,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":240,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_TS_Closed_boundary"",""xpath"":""/exercises/exercise[10]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""215375430d0807b712160d9080b63f79926f12735a21d966bbf99c8fdd032e1c""}",,covered
49,o003-c90-ch13-exer-b-09,o003-gvsu-ch13-sec_closed_sets_top_exer-task-10,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,263,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":263,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[11]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""83f58f1d3619c91b89dd48505ff5d4cbf54740ee8b3e3f6fb334a01c37bc98ad""}",,covered
50,o003-c90-ch13-exer-b-10,o003-gvsu-ch13-sec_closed_sets_top_exer-task-11,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,271,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":271,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[11]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7ef9da1058315b23303632d2825ae31f5ed6481cea473cf85ff64314112da31a""}",,covered
51,o003-c90-ch13-exer-c-01,o003-gvsu-ch13-sec_closed_sets_top_exer-task-12,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,298,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":298,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[12]/task[1]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b07857d5a5d3795cb322f2fe1b2e50b01afcb0ecb3b3bfc47d570eea6ed4648f""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-01,covered
52,o003-c90-ch13-exer-c-02,o003-gvsu-ch13-sec_closed_sets_top_exer-task-13,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,305,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":305,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[12]/task[1]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1e61dab68e992f68d4ea06e582b4f4b70b7e4f8e03e76e4b9681f24ba11a909f""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-01,covered
53,o003-c90-ch13-exer-c-03,o003-gvsu-ch13-sec_closed_sets_top_exer-task-14,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,320,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":320,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[12]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""baf0c76e842c66a373c620d98622d4a3a6c636056e3328ffd6362085c5535d8f""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-02,covered
54,o003-c90-ch13-exer-c-04,o003-gvsu-ch13-sec_closed_sets_top_exer-task-15,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,327,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":327,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[12]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9776b830addd44a3a8b5e0aef687c67ef90919c9784787b616262dbd49ea20b1""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-02,covered
55,o003-c90-ch13-exer-c-05,o003-gvsu-ch13-sec_closed_sets_top_exer-task-16,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,363,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":363,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[13]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""01a10dfa25a39caead51c5a2f187e62f8afc1e028cf7831638f664b72c2eac6c""}",,covered
56,o003-c90-ch13-exer-d-01,o003-gvsu-ch13-sec_closed_sets_top_exer-task-17,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,370,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":370,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[13]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b0e1d445223dd98aac7010d60a0382e76ff99666885dffcf065577e165b47eb9""}",,covered
57,o003-c90-ch13-exer-d-02,o003-gvsu-ch13-sec_closed_sets_top_exer-task-18,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,382,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":382,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[14]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4ff15b4b732b31e70cc4b660ad6c79f388c8b37ee01710c91eb1bb5551e4fc3e""}",,covered
58,o003-c90-ch13-exer-d-03,o003-gvsu-ch13-sec_closed_sets_top_exer-task-19,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,389,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":389,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[14]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bb7ffc2aaeb771bd93be67ab4fdc717b70a94dab5a256760de1182fdcf5198e4""}",,covered
59,o003-c90-ch13-exer-d-04,o003-gvsu-ch13-sec_closed_sets_top_exer-task-20,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,416,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":416,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[15]/task[1]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a1eb18411a39d145cf61064f5ee23417e12821d93598ad679ce4fa2f5a828e9c""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-03,covered
60,o003-c90-ch13-exer-d-05,o003-gvsu-ch13-sec_closed_sets_top_exer-task-21,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,426,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":426,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[15]/task[1]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""408040e98319da3665ff1fa83278e2c479c20f7feea17f3bfd611fab948ef095""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-03,covered
61,o003-c90-ch13-exer-d-06,o003-gvsu-ch13-sec_closed_sets_top_exer-task-22,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,441,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":441,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[15]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bc15e0d8f3235d3b139adcfa18e368039187bc288d8b448a4f9dfa54b0b06e23""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-04,covered
62,o003-c90-ch13-exer-d-07,o003-gvsu-ch13-sec_closed_sets_top_exer-task-23,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,451,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":451,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[15]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9243f8cec4ac2e2b3a2ec152fcbddb47af14dac748bf69a952ce5554393555bf""}",o003-gvsu-ch13-sec_closed_sets_top_exer-group-04,covered
63,o003-c90-ch13-exer-d-08,o003-gvsu-ch13-ex_Metric_space_regular-task-01,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,469,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":469,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_Metric_space_regular"",""xpath"":""/exercises/exercise[16]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""638ac3251d74a048945fba5b4c2d73232f1212f298f2cc89bb7be528f6700106""}",,covered
64,o003-c90-ch13-exer-d-09,o003-gvsu-ch13-ex_Metric_space_regular-task-02,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,476,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":476,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_Metric_space_regular"",""xpath"":""/exercises/exercise[16]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""ec7e2c2a61ebd5055aeb0f62617749667a36957007b546fe274db2158b09eaad""}",,covered
65,o003-c90-ch13-exer-d-10,o003-gvsu-ch13-sec_closed_sets_top_exer-task-24,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,492,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":492,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[17]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""32695f400294cdb68c5b28b72f4a9d9ea3400a8909066c1b4b8f6debcb94b864""}",,covered
66,o003-c90-ch13-exer-e-01,o003-gvsu-ch13-sec_closed_sets_top_exer-task-25,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,499,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":499,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[17]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""af9259b5dc5b5e89b4fda7766124f8eb9a780edb0a0e769219313bbcadac54b6""}",,covered
67,o003-c90-ch13-exer-e-02,o003-gvsu-ch13-ex_T_1_2_3-task-01,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,516,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":516,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_T_1_2_3"",""xpath"":""/exercises/exercise[18]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""011c545ec5fa2f2a6b70b406c3cc5345bb1cda8adcd398a47d80979331f3aefc""}",,covered
68,o003-c90-ch13-exer-e-03,o003-gvsu-ch13-ex_T_1_2_3-task-02,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,523,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":523,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_T_1_2_3"",""xpath"":""/exercises/exercise[18]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c60d896d3ee205a1db1095be0d2dd64baa61c7135b499d10d2c0080c1b36eb05""}",,covered
69,o003-c90-ch13-exer-e-04,o003-gvsu-ch13-ex_not_T_1_2_3-task-01,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,540,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":540,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_not_T_1_2_3"",""xpath"":""/exercises/exercise[19]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9d2b6b3db35d7fbbc2e00ce096aa66f443c01ff7c55ec574881a0c638ff86b72""}",,covered
70,o003-c90-ch13-exer-e-05,o003-gvsu-ch13-ex_not_T_1_2_3-task-02,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,547,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":547,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_not_T_1_2_3"",""xpath"":""/exercises/exercise[19]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""2bc72251f6dca2eb02306d9567d973fd846191dbd498cd8e97c326113b61424f""}",,covered
71,o003-c90-ch13-exer-e-06,o003-gvsu-ch13-sec_closed_sets_top_exer-task-26,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,568,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":568,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""294e0ef43d0d26970c0b7208a25f0703075057926dc3c4a2048e71854b15242b""}",,covered
72,o003-c90-ch13-exer-e-07,o003-gvsu-ch13-sec_closed_sets_top_exer-task-27,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,575,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":575,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0b2bdadd1d3cf2cb1758912580af33391f4d83836a16f7d9c2d69186fa3902f6""}",,covered
73,o003-c90-ch13-exer-e-08,o003-gvsu-ch13-sec_closed_sets_top_exer-task-28,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,582,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":582,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f7b79ddefc83ba1d52cde298934ac92e5df1df49024a0c4f7a90db37cb03f469""}",,covered
74,o003-c90-ch13-exer-e-09,o003-gvsu-ch13-sec_closed_sets_top_exer-task-29,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,591,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":591,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""32231323ab18f9f6251bd1d9981cf70653de73d8755d5941b66dd47064470f69""}",,covered
75,o003-c90-ch13-exer-e-10,o003-gvsu-ch13-sec_closed_sets_top_exer-task-30,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,600,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":600,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8d6920b6d30c040235ce6ceeae3f7e5328c45d84d55d606367cf4ef00ad635a7""}",,covered
76,o003-c90-ch13-exer-f-01,o003-gvsu-ch13-sec_closed_sets_top_exer-task-31,synthetic_locale_neutral_alias,source/sec_closed_sets_top_exer.ptx,608,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_closed_sets_top_exer.ptx"",""authority_line"":608,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_closed_sets_top_exer"",""xpath"":""/exercises/exercise[20]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""49743642e04a300cf9ebef53af1a665f0b049ec349bf551b35c9cd15500b9d2d""}",,covered
