sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
86,o003-c90-ch18-exer-e-03,o003-gvsu-ch18-sec_connect_top_exer-task-34,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,498,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":498,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""388cbaccd9e8e9021bc007b3a13b29ab3e14441c8a2fb722e69bb5960c72f129""}",,covered
87,o003-c90-ch18-exer-e-04,o003-gvsu-ch18-sec_connect_top_exer-statement-08,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,508,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":508,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[19]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""5167f9835d1cce0270d393dda69afd5b25a2b3863c74e81eb465bf3c45e881bf""}",,covered
88,o003-c90-ch18-exer-e-05,o003-gvsu-ch18-sec_connect_top_exer-statement-09,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,517,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":517,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[20]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4fd1f9e69800c55c14938340993aff733af36961efb20025d342b096aaa4304f""}",,covered
89,o003-c90-ch18-exer-e-06,o003-gvsu-ch18-sec_connect_top_exer-task-35,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,541,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":541,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b3ccee586c8d6749bce1c0e59d511e7e0dac1ebdb28682a931b6026b35c2956d""}",,covered
90,o003-c90-ch18-exer-e-07,o003-gvsu-ch18-sec_connect_top_exer-task-36,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,548,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":548,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""cde4b72232811ef06273effa2320cb595fa680f2f673648ae06ed50d637e016b""}",,covered
91,o003-c90-ch18-exer-e-08,o003-gvsu-ch18-sec_connect_top_exer-task-37,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,555,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":555,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""89710505eff2aa6cc15a5d197e49e1e8ab0a133af874f626ee172a09ed0e4f66""}",,covered
92,o003-c90-ch18-exer-e-09,o003-gvsu-ch18-sec_connect_top_exer-task-38,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,562,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":562,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""be9bfe48fc845cfe6959c665112b224cd477cdc800d76d04bb2690f498f27043""}",,covered
93,o003-c90-ch18-exer-e-10,o003-gvsu-ch18-sec_connect_top_exer-task-39,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,569,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":569,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""614dd8aab81d9490d8c0af31d60fed9864ec48b31e9d34de165e9e1e2f4d7cd9""}",,covered
94,o003-c90-ch18-exer-f-01,o003-gvsu-ch18-sec_connect_top_exer-task-40,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,576,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":576,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""64c920666ec2d4eeb3f700b0ae973f1338bb7c7af21df1347f39d793ff753f2c""}",,covered
95,o003-c90-ch18-exer-f-02,o003-gvsu-ch18-sec_connect_top_exer-task-41,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,583,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":583,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[7]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""43ed7962763d6319ba059a92ae67d1ce6e8adab1840afb08757fec9d6790fb08""}",,covered
96,o003-c90-ch18-exer-f-03,o003-gvsu-ch18-sec_connect_top_exer-task-42,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,590,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":590,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[8]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""13dc0eb0efe28ee1a3a777060d399e6c5753cf097ba3f7577e71129ccf919d4f""}",,covered
97,o003-c90-ch18-exer-f-04,o003-gvsu-ch18-sec_connect_top_exer-task-43,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,597,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":597,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[9]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f1e236282a453488b9f41bd2c5c2335de9c30b271fefa709c23e13685fa74f28""}",,covered
98,o003-c90-ch18-exer-f-05,o003-gvsu-ch18-sec_connect_top_exer-task-44,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,604,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":604,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[10]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e5511f72945fcacce7d0cd7c00244ac8d0b9adc02907e46122e37dd570b0cecc""}",,covered
99,o003-c90-ch18-exer-f-06,o003-gvsu-ch18-sec_connect_top_exer-task-45,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,611,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":611,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[11]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""333e170e04f1ee8bb0250d11d0ab80258d00760a2290045785c2a79ebfd81b5a""}",,covered
100,o003-c90-ch18-exer-f-07,o003-gvsu-ch18-sec_connect_top_exer-task-46,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,618,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":618,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[12]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0bd4dfa51d278a74d8f8952fcf1ddebcd04ba93fc7db37a7d608ba4659063448""}",,covered
101,o003-c90-ch18-exer-f-08,o003-gvsu-ch18-sec_connect_top_exer-task-47,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,625,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":625,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[13]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""5a7b1dfd31f905f8f895451220e3b80a37bbad670e6834cb7f4d2bc12089ffef""}",,covered
102,o003-c90-ch18-exer-f-09,o003-gvsu-ch18-sec_connect_top_exer-task-48,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,632,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":632,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[14]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7ffa662af11ea139ff41e03ff16d6008287c118b03e09d1984ccd4e970d41545""}",,covered
103,o003-c90-ch18-exer-f-10,o003-gvsu-ch18-sec_connect_top_exer-task-49,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,639,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":639,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[15]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""ed62319a1aa76c0c29cb6fc140306b55064d0649580a00a5131adcf85ff898a8""}",,covered
104,o003-c90-ch18-exer-g-01,o003-gvsu-ch18-sec_connect_top_exer-task-50,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,646,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":646,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[16]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""310b3697fc71998055528a17e1905607bad2911afc0ce3ecfd58441b258a51bb""}",,covered
105,o003-c90-ch18-exer-g-02,o003-gvsu-ch18-sec_connect_top_exer-task-51,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,653,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":653,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[17]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""697c265b25c9b617dfc33dfbe99ff9f1f6cad54f89978196256901e26516b917""}",,covered
106,o003-c90-ch18-exer-g-03,o003-gvsu-ch18-sec_connect_top_exer-task-52,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,660,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":660,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[18]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""26e9c96ea37a3d5658068885b362f57e33b05ce3babf77aa6f6e09abc2a73873""}",,covered
107,o003-c90-ch18-exer-g-04,o003-gvsu-ch18-sec_connect_top_exer-task-53,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,667,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":667,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[19]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b063960de98e13efa050ce24eb8287ab62809134fed28e0b195444fd44ad1bac""}",,covered
108,o003-c90-ch18-exer-g-05,o003-gvsu-ch18-sec_connect_top_exer-task-54,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,674,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":674,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[20]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""3736e5a0ae785980d889e512b3e006f8770d1e04cea292f493e90e0ce398665b""}",,covered
109,o003-c90-ch18-exer-g-06,o003-gvsu-ch18-sec_connect_top_exer-task-55,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,681,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":681,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[21]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""709935002b7dea340f79e32aa4635496887d51fadd6dba32afda4cfae83d460f""}",,covered
110,o003-c90-ch18-exer-g-07,o003-gvsu-ch18-sec_connect_top_exer-task-56,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,688,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":688,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[22]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""be447e549c50b63b0cd9ff16d5dd48d617a7bae20dad1ab0515c963703665491""}",,covered
111,o003-c90-ch18-exer-g-08,o003-gvsu-ch18-sec_connect_top_exer-task-57,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,695,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":695,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[23]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a07123319b3222663a2717fb99f5617f280064826d64b3778083503808cebacb""}",,covered
112,o003-c90-ch18-exer-g-09,o003-gvsu-ch18-sec_connect_top_exer-task-58,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,702,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":702,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[24]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d4b7cbaf2ca399f8525c035daeeb36d2b039cc6a77797d9300af94d95892b77d""}",,covered
113,o003-c90-ch18-exer-g-10,o003-gvsu-ch18-sec_connect_top_exer-task-59,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,709,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":709,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[25]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c04c9fba956b9d691a5a1632870785ddac9882ff049a91aef12573dbc63074c2""}",,covered
114,o003-c90-ch18-exer-h-01,o003-gvsu-ch18-sec_connect_top_exer-task-60,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,716,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":716,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[26]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""50da056dd095ba5bf08286e47a17d76e09eb0fa7da9476c90d1c5976146c4735""}",,covered
115,o003-c90-ch18-exer-h-02,o003-gvsu-ch18-sec_connect_top_exer-task-61,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,723,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":723,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[27]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""87c986f6d811f87c9f9a0107044d84f989d07173e4c7d7c561c148c9ad1f967b""}",,covered
116,o003-c90-ch18-exer-h-03,o003-gvsu-ch18-sec_connect_top_exer-task-62,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,730,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":730,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[28]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""360a4608a54eb917e325a87b67c0ab5d6cfa114186f10e14a92b224d18b1fa09""}",,covered
117,o003-c90-ch18-exer-h-04,o003-gvsu-ch18-sec_connect_top_exer-task-63,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,737,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":737,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[29]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7bdb26bf73f43d9edb4674a9590509a194e0c2f9b3eccc837265d9450c398258""}",,covered
118,o003-c90-ch18-exer-h-05,o003-gvsu-ch18-sec_connect_top_exer-task-64,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,744,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":744,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[30]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bd1763ddf19f2d9f631166f122b4cd28785dadb2967997c5210074dd363d9ddb""}",,covered
119,o003-c90-ch18-exer-h-06,o003-gvsu-ch18-sec_connect_top_exer-task-65,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,751,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":751,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[31]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""3568da3b29d747ac134911080595e2c30c103bda28afa7e1091aa8e5e5f433ff""}",,covered
120,o003-c90-ch18-exer-h-07,o003-gvsu-ch18-sec_connect_top_exer-task-66,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,758,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":758,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[32]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e69289920a4523d361f8358b8b23600dfe75c254314968731d9ca1944d98ebda""}",,covered
121,o003-c90-ch18-exer-h-08,o003-gvsu-ch18-sec_connect_top_exer-task-67,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,765,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":765,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[21]/task[33]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""2e3b972507e6374e444451d9de900c68184731e970adeb3d9848f4dd2a2b6d84""}",,covered
122,o003-c90-ch18-exer-h-09,o003-gvsu-ch18-sec_connect_top_exer-task-68,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,783,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":783,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1a3e581ef30e3d90129e94f9edaa89d74ff073f203c13359598615c8a640e0f5""}",,covered
123,o003-c90-ch18-exer-h-10,o003-gvsu-ch18-sec_connect_top_exer-task-69,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,791,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":791,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""831cc297e117be7f183bb8ef92eefe643ac824b809a6a439ab62514a4fa38a47""}",,covered
124,o003-c90-ch18-exer-i-01,o003-gvsu-ch18-sec_connect_top_exer-task-70,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,799,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":799,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""eee85f663d2aedeb7cf254511fcce99b30a73e797b9cdec6cb60e9fc45b555ca""}",,covered
125,o003-c90-ch18-exer-i-02,o003-gvsu-ch18-sec_connect_top_exer-task-71,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,807,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":807,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c92e19aceb6e0fbd4e1bd7d8c1d12286911bffb01dce2523115d98e339abbfd1""}",,covered
126,o003-c90-ch18-exer-i-03,o003-gvsu-ch18-sec_connect_top_exer-task-72,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,814,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":814,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0c4bbac7f56fd5aaea112e2708f72d22c5cfd7db6a7a22522653a0c1a01c41ac""}",,covered
127,o003-c90-ch18-exer-i-04,o003-gvsu-ch18-sec_connect_top_exer-task-73,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,824,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":824,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8185e3e91c8c61380961cfb4f1ff5b9b60c56e591d9c307555539fc54c6c9c1d""}",,covered
128,o003-c90-ch18-exer-i-05,o003-gvsu-ch18-sec_connect_top_exer-task-74,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,836,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":836,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[22]/task[7]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e247b370f844efef1e9310a03b8b502b52f009c66077c11e5a72005c6f7a3138""}",,covered
