sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
44,o003-c90-ch17-exer-b-01,o003-gvsu-ch17-sec_compact_top_exer-task-07,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,129,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":129,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[6]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f26927448e6dda845c490010c3cd5c9162973de1c120809a1c49b86e94c4b4db""}",,covered
45,o003-c90-ch17-exer-b-02,o003-gvsu-ch17-sec_compact_top_exer-task-08,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,145,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":145,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[7]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1cb4b018b5bcba8d1fe39618b55e0e1e564729a1b7234b6d66d4b68063e1e0f6""}",,covered
46,o003-c90-ch17-exer-b-03,o003-gvsu-ch17-sec_compact_top_exer-task-09,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,162,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":162,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[7]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4e195b0dc661f5d170434e7c13d42ad02d5ebc5fca04f4872905c8016e67f1d8""}",,covered
47,o003-c90-ch17-exer-b-04,o003-gvsu-ch17-sec_compact_top_exer-task-10,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,171,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":171,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[7]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0d59c1b2b8a9fbd7e0c469d32ebe315278c8b0b8691299d9a5d3dd481c3d8d53""}",,covered
48,o003-c90-ch17-exer-b-05,o003-gvsu-ch17-sec_compact_top_exer-task-11,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,179,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":179,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[7]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""af5fe655cb70c4463585611ffd0f2da3197cf150713d1e76b3d4eb07cc8d8d0e""}",,covered
49,o003-c90-ch17-exer-b-06,o003-gvsu-ch17-sec_compact_top_exer-task-12,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,196,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":196,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[8]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""fa030f108bdbb0467b7cb2eff136ae0ba1ba506f55e42acd932200e12eda958f""}",,covered
50,o003-c90-ch17-exer-b-07,o003-gvsu-ch17-sec_compact_top_exer-task-13,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,203,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":203,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[8]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8f5f511a4fe9ab2d4dcdabaa7d3cf31ad1acdc409a236f917f75397ff36afc86""}",,covered
51,o003-c90-ch17-exer-b-08,o003-gvsu-ch17-sec_compact_top_exer-task-14,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,211,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":211,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[8]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""217c8e7e8bad46250bebd854236209d6564cb33f6d78baea9307c3752af853d6""}",,covered
52,o003-c90-ch17-exer-b-09,o003-gvsu-ch17-sec_compact_top_exer-task-15,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,219,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":219,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[8]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""781e2ce604a27546753c11fc1d785e5118f63188dfdf20117b4a0a86e7b7f4b5""}",,covered
53,o003-c90-ch17-exer-b-10,o003-gvsu-ch17-ex_K_topology_compact-task-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,235,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":235,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_K_topology_compact"",""xpath"":""/exercises/exercise[9]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""6415ddeec880d91c2dc7c22a2112ddebebb481b7b1dc1a4ca8f7763fd6692d26""}",,covered
54,o003-c90-ch17-exer-c-01,o003-gvsu-ch17-ex_K_topology_compact-task-02,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,247,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":247,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_K_topology_compact"",""xpath"":""/exercises/exercise[9]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8d154873fa12c7aae360a25b031735501f18d0b0a4df1a9d01c6fde8e597296c""}",,covered
55,o003-c90-ch17-exer-c-02,o003-gvsu-ch17-ex_Compact_normal-task-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,267,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":267,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_Compact_normal"",""xpath"":""/exercises/exercise[10]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""47d8c3e5a2657da308999d3b0d426e592bcef8fa9153e6ed658f54f594679d5a""}",,covered
56,o003-c90-ch17-exer-c-03,o003-gvsu-ch17-ex_Compact_normal-task-02,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,275,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":275,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_Compact_normal"",""xpath"":""/exercises/exercise[10]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bc262e843e22c7a67d4a89c397b5d75b083cb0c69a19687db3dcf7e63b3f933a""}",,covered
57,o003-c90-ch17-exer-c-04,o003-gvsu-ch17-sec_compact_top_exer-task-16,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,312,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":312,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[11]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b2cdaff3ad05cdd7596db8a62b9c7ef4f1bf18e78e0e81a4ea98cbd4be2324b7""}",,covered
58,o003-c90-ch17-exer-c-05,o003-gvsu-ch17-sec_compact_top_exer-task-17,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,319,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":319,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[11]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""39503e478601610ad772dbe540ee2d7d8062c2cb58ef4065bb31f6a576cf6c34""}",,covered
59,o003-c90-ch17-exer-c-06,o003-gvsu-ch17-sec_compact_top_exer-task-18,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,336,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":336,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[12]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e283aeedf2056491cc67e3e74bf903aba988b960f4ce249375ae156415b8e01d""}",,covered
60,o003-c90-ch17-exer-c-07,o003-gvsu-ch17-sec_compact_top_exer-task-19,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,343,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":343,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[12]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""922d4870f684087446f7a82c13c6814bec0828c01abb142918a600ce3c4e4c3b""}",,covered
61,o003-c90-ch17-exer-c-08,o003-gvsu-ch17-sec_compact_top_exer-task-20,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,350,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":350,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[12]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""af6a95902801717cff9f0e5aef49e0c5970621da9c2f3063199f7008381e2880""}",,covered
62,o003-c90-ch17-exer-c-09,o003-gvsu-ch17-sec_compact_top_exer-task-21,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,361,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":361,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[12]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""dabf1390f6d4af348713744f916eb5437acc39d616d474cc52de6474db865fee""}",,covered
63,o003-c90-ch17-exer-c-10,o003-gvsu-ch17-sec_compact_top_exer-task-22,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,377,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":377,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[13]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""74823f96c17abdde344b8da29b99d30606f8245bda523a7e139dd35fe9575b78""}",,covered
64,o003-c90-ch17-exer-d-01,o003-gvsu-ch17-sec_compact_top_exer-task-23,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,385,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":385,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[13]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7ebedb0f07e62c0002a593b8b820fa6fe1ef40f4936337d98f6d0aa983878715""}",,covered
65,o003-c90-ch17-exer-d-02,o003-gvsu-ch17-ex_subspace_compact-statement-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,397,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":397,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_subspace_compact"",""xpath"":""/exercises/exercise[14]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""fbdd6dfe4ff5918370c4cf7a648f66bdc81485d847246a0be553db166563b2f5""}",,covered
66,o003-c90-ch17-exer-d-03,o003-gvsu-ch17-sec_compact_top_exer-statement-03,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,408,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":408,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[15]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a93639ff0a9b495c7237211f2b63c6faf99af8dd77272ad7851778f6cb70d82e""}",,covered
67,o003-c90-ch17-exer-d-04,o003-gvsu-ch17-sec_compact_top_exer-task-24,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,439,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":439,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[16]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""affb13ea237cdb84d558cdc24b425d66f184a63ccd811b05a9e9abc4fd0965d4""}",,covered
68,o003-c90-ch17-exer-d-05,o003-gvsu-ch17-sec_compact_top_exer-task-25,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,446,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":446,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[16]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""382ce05218b49e1aed66cabaacfc7c4659af89c96d71c993453b1ecd0c19e855""}",,covered
69,o003-c90-ch17-exer-d-06,o003-gvsu-ch17-sec_compact_top_exer-task-26,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,453,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":453,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[16]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c0a32b8249a1c439b7f374ae56ccf7cee697d04e5d571af3101e5ec23ec4992e""}",,covered
70,o003-c90-ch17-exer-d-07,o003-gvsu-ch17-sec_compact_top_exer-task-27,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,473,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":473,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""61cb5b9002c34fb1e3659e44c65f3013bdfa10b24132984b140cd0aae5898e33""}",,covered
71,o003-c90-ch17-exer-d-08,o003-gvsu-ch17-sec_compact_top_exer-task-28,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,482,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":482,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4bf8fa06df67a5423bc8d98ffd2d2de1f7f8a116bfa23e48b10b0c0b4292e4a7""}",,covered
72,o003-c90-ch17-exer-d-09,o003-gvsu-ch17-sec_compact_top_exer-task-29,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,490,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":490,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1500e2480c36a436ce82d66c48b0b6f578e5aad93391d23a96c32a07e1c7eddc""}",,covered
73,o003-c90-ch17-exer-d-10,o003-gvsu-ch17-sec_compact_top_exer-task-30,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,500,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":500,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""199c560dacfdb84807f200955ba1a828e5f4aee756bd5cc6edf18062a3201840""}",,covered
74,o003-c90-ch17-exer-e-01,o003-gvsu-ch17-sec_compact_top_exer-task-31,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,510,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":510,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""65330c97e11e39158e9aa6161084286fb88b32591a01104415fc7944af5c44af""}",,covered
75,o003-c90-ch17-exer-e-02,o003-gvsu-ch17-sec_compact_top_exer-task-32,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,518,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":518,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[6]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""57e715466bdd4fdef9d69a78407010e840b23030a672b1647d06d6aa1e799b9b""}",,covered
76,o003-c90-ch17-exer-e-03,o003-gvsu-ch17-sec_compact_top_exer-task-33,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,526,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":526,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[17]/task[7]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""3db31b487bb64f8dd78c023891fefc228748c2a37dce3b1d59f9adafe5e47af8""}",,covered
